image,px,py
04_001497.jpg,352.0735206604004,229.84575080871582
04_001498.jpg,352.5487823486328,229.75617790222168
04_001499.jpg,352.4437065124512,229.80052089691162
04_001500.jpg,352.4437065124512,229.80052089691162
04_001501.jpg,352.3529853820801,229.5636978149414
04_001502.jpg,352.4410514831543,229.78691291809082
04_001503.jpg,352.57217025756836,230.03620529174805
04_001504.jpg,351.31266021728516,228.12604999542236
04_001505.jpg,351.31266021728516,228.12604999542236
04_001506.jpg,352.48876571655273,229.39523696899414
04_001507.jpg,352.48876571655273,229.39523696899414
04_001508.jpg,353.3405456542969,230.40030670166016
04_001509.jpg,353.01699447631836,230.2579116821289
04_001510.jpg,353.01699447631836,230.2579116821289
04_001511.jpg,352.6026306152344,230.22016143798828
04_001512.jpg,352.0680618286133,229.66057682037354
04_001513.jpg,351.98651123046875,229.48543643951416
04_001514.jpg,351.8544273376465,229.20128631591797
04_001515.jpg,351.8544273376465,229.20128631591797
04_001516.jpg,351.6909637451172,229.1165313720703
04_001517.jpg,352.851806640625,229.58459568023682
04_001518.jpg,352.77043533325195,229.3333969116211
04_001519.jpg,352.44003677368164,229.54198837280273
04_001520.jpg,352.44003677368164,229.54198837280273
04_001521.jpg,352.42823028564453,229.6590404510498
04_001522.jpg,352.42823028564453,229.6590404510498
04_001523.jpg,352.42323303222656,229.7099952697754
04_001524.jpg,351.8854446411133,229.39087677001953
04_001525.jpg,351.8854446411133,229.39087677001953
04_001526.jpg,351.7753257751465,229.6335105895996
04_001527.jpg,351.97845458984375,229.04725074768066
04_001528.jpg,351.5238494873047,229.12368392944336
04_001529.jpg,351.9283638000488,230.02139377593994
05_001537.jpg,351.0107879638672,229.02041244506836
05_001538.jpg,349.32283782958984,228.75580024719238
05_001539.jpg,348.94715118408203,228.4137191772461
05_001540.jpg,348.94715118408203,228.4137191772461
05_001541.jpg,349.12073516845703,228.60843467712402
05_001542.jpg,350.1195945739746,229.9708423614502
05_001543.jpg,348.9969024658203,228.69134521484375
05_001544.jpg,349.91808319091797,229.72628784179688
05_001545.jpg,349.8950004577637,229.3896999359131
05_001546.jpg,349.8950004577637,229.3896999359131
05_001547.jpg,349.7100257873535,229.26447200775146
05_001548.jpg,349.58838272094727,229.10339164733887
05_001549.jpg,349.54159927368164,229.11751747131348
05_001550.jpg,349.54159927368164,229.11751747131348
05_001551.jpg,350.1155014038086,229.40435218811035
05_001552.jpg,350.0373344421387,229.64709186553955
05_001553.jpg,350.37608337402344,229.81503295898438
05_001556.jpg,349.04516220092773,229.40331077575684
05_001557.jpg,348.9184379577637,229.57926559448242
05_001558.jpg,349.48743057250977,229.3565092086792
05_001559.jpg,348.6512031555176,228.5222988128662
05_001560.jpg,348.6512031555176,228.5222988128662
05_001561.jpg,350.08363342285156,229.70983219146729
05_001562.jpg,349.86034774780273,229.62227058410645
05_001563.jpg,350.50838470458984,230.04778671264648
05_001564.jpg,350.6862907409668,230.6990089416504
05_001565.jpg,350.6862907409668,230.6990089416504
05_001566.jpg,350.7408638000488,230.97942638397217
05_001567.jpg,348.71907806396484,229.967435836792
05_001568.jpg,349.39392852783203,229.65725231170654
05_001569.jpg,349.3428153991699,229.29079627990723
05_001570.jpg,349.3428153991699,229.29079627990723
05_001571.jpg,348.95988845825195,229.29962062835693
05_001572.jpg,349.34498596191406,229.22647953033447
05_001573.jpg,349.7106819152832,229.13360786437988
05_001574.jpg,350.1964988708496,230.79974174499512
06_001582.jpg,348.4980049133301,230.1959934234619
06_001583.jpg,348.4980049133301,230.1959934234619
06_001584.jpg,347.9217224121094,230.25139045715332
06_001585.jpg,347.2301445007324,230.2136812210083
06_001586.jpg,347.4750556945801,229.8569679260254
06_001587.jpg,347.4750556945801,229.8569679260254
06_001588.jpg,348.7383804321289,232.4325466156006
06_001589.jpg,348.56880950927734,230.8608751296997
06_001590.jpg,348.78852462768555,230.24600791931152
06_001591.jpg,348.44754791259766,230.36206817626953
06_001592.jpg,348.62511825561523,230.88643550872803
06_001593.jpg,346.3904266357422,230.2288990020752
06_001594.jpg,346.79516983032227,229.53623294830322
06_001595.jpg,346.79516983032227,229.53623294830322
06_001596.jpg,347.521297454834,231.1696071624756
06_001597.jpg,347.66258239746094,230.28493881225586
06_001598.jpg,347.66258239746094,230.28493881225586
06_001599.jpg,347.6179313659668,230.6487340927124
06_001600.jpg,348.349853515625,231.77853202819824
06_001601.jpg,348.6213836669922,231.40713691711426
06_001602.jpg,348.6213836669922,231.40713691711426
06_001603.jpg,347.7306671142578,230.74497890472412
06_001604.jpg,347.9813766479492,230.71899890899658
06_001605.jpg,348.2272186279297,230.88018894195557
06_001606.jpg,348.7745246887207,231.49540328979492
06_001607.jpg,348.6108207702637,230.79365158081055
06_001608.jpg,348.6108207702637,230.79365158081055
06_001609.jpg,348.4215431213379,230.95737266540527
06_001610.jpg,348.73707580566406,231.86099243164062
06_001611.jpg,348.1592597961426,231.88296127319336
06_001612.jpg,347.75882720947266,231.0700283050537
06_001613.jpg,347.75882720947266,231.0700283050537
06_001614.jpg,348.2870101928711,231.92618370056152
06_001615.jpg,347.8763084411621,231.34910583496094
06_001616.jpg,348.5594062805176,232.59562492370605
06_001617.jpg,348.5594062805176,232.59562492370605
06_001618.jpg,348.3673286437988,231.4214267730713
07_001626.jpg,346.1143798828125,229.37344551086426
07_001627.jpg,346.4595642089844,232.26386833190918
07_001628.jpg,344.07857513427734,230.00501441955566
07_001629.jpg,344.5305633544922,229.85611724853516
07_001630.jpg,344.5305633544922,229.85611724853516
07_001631.jpg,344.2753486633301,229.56214141845703
07_001632.jpg,344.2753486633301,229.56214141845703
07_001633.jpg,344.0329933166504,228.84764957427979
07_001634.jpg,345.1021842956543,229.80700874328613
07_001635.jpg,346.0172805786133,232.64228630065918
07_001636.jpg,345.01820373535156,229.57672500610352
07_001637.jpg,343.9497528076172,229.2501039505005
07_001638.jpg,343.9497528076172,229.2501039505005
07_001639.jpg,344.5883560180664,229.54052257537842
07_001640.jpg,344.9930000305176,231.13165092468262
07_001641.jpg,343.74035263061523,228.5633373260498
07_001642.jpg,344.2760543823242,229.23226928710938
07_001643.jpg,344.2760543823242,229.23226928710938
07_001644.jpg,343.9149055480957,229.2668809890747
07_001645.jpg,344.8514518737793,229.7625389099121
07_001646.jpg,345.8871955871582,231.9557285308838
07_001647.jpg,345.8871955871582,231.9557285308838
07_001648.jpg,345.90051651000977,232.0713596343994
07_001649.jpg,345.989444732666,232.02645683288574
07_001650.jpg,345.989444732666,232.02645683288574
07_001651.jpg,344.64332580566406,230.3756923675537
07_001652.jpg,344.1722984313965,230.21870136260986
07_001653.jpg,344.1722984313965,230.21870136260986
07_001654.jpg,343.3660659790039,228.84257698059082
07_001655.jpg,344.6726379394531,229.8698263168335
07_001656.jpg,344.2362251281738,230.26389122009277
07_001657.jpg,342.37680435180664,229.87085914611816
07_001658.jpg,342.37680435180664,229.87085914611816
07_001659.jpg,341.684326171875,229.5456314086914
07_001660.jpg,341.6748580932617,228.97669315338135
07_001661.jpg,341.5524101257324,229.67480564117432
07_001662.jpg,341.5524101257324,229.67480564117432
08_001670.jpg,340.6972351074219,229.0409164428711
08_001671.jpg,340.38702392578125,229.8771572113037
08_001672.jpg,338.75600814819336,229.48601722717285
08_001673.jpg,339.1953468322754,230.645339012146
08_001674.jpg,338.8484764099121,230.43556022644043
08_001675.jpg,338.49169158935547,230.4124641418457
08_001676.jpg,341.4602966308594,233.6672763824463
08_001677.jpg,338.67648696899414,228.5089511871338
08_001678.jpg,338.67648696899414,228.5089511871338
08_001679.jpg,341.0880355834961,232.10706520080566
08_001680.jpg,340.7540626525879,230.12535858154297
08_001681.jpg,340.367488861084,230.38758945465088
08_001682.jpg,340.367488861084,230.38758945465088
08_001683.jpg,340.4856262207031,229.9957046508789
08_001684.jpg,340.5522689819336,230.2257900238037
08_001685.jpg,340.50829315185547,230.37413215637207
08_001686.jpg,340.5350341796875,230.2376527786255
08_001687.jpg,340.5350341796875,230.2376527786255
08_001688.jpg,340.79861068725586,229.8902244567871
08_001689.jpg,341.3010787963867,230.201584815979
08_001690.jpg,341.3010787963867,230.201584815979
08_001691.jpg,341.04164123535156,230.33972930908203
08_001692.jpg,340.5838813781738,230.24230003356934
08_001693.jpg,341.1892547607422,230.48124408721924
08_001694.jpg,340.6973571777344,230.46474361419678
08_001695.jpg,340.6973571777344,230.46474361419678
08_001696.jpg,341.0442581176758,230.9321002960205
08_001697.jpg,337.94751358032227,229.5929765701294
08_001698.jpg,338.452449798584,229.8831615447998
08_001699.jpg,338.5713768005371,229.83160018920898
08_001700.jpg,338.5713768005371,229.83160018920898
08_001701.jpg,338.7162780761719,229.97224521636963
08_001702.jpg,339.0455627441406,229.92266654968262
08_001703.jpg,339.0455627441406,229.92266654968262
08_001704.jpg,338.03279876708984,229.0096673965454
08_001705.jpg,338.1709098815918,230.05408477783203
08_001706.jpg,339.7685737609863,230.31455421447754
08_001707.jpg,339.7685737609863,230.31455421447754
09_001715.jpg,339.1987419128418,231.5983371734619
09_001716.jpg,338.46680450439453,231.08313179016113
09_001717.jpg,337.8190383911133,231.04581832885742
09_001718.jpg,337.5311622619629,231.26221656799316
09_001719.jpg,336.67563247680664,231.4252471923828
09_001720.jpg,336.67563247680664,231.4252471923828
09_001721.jpg,336.6028175354004,231.14387130737305
09_001722.jpg,336.6028175354004,231.14387130737305
09_001723.jpg,335.9683303833008,230.56011772155762
09_001724.jpg,335.5900421142578,230.97490882873535
09_001725.jpg,335.5900421142578,230.97490882873535
09_001726.jpg,335.5615539550781,230.846209526062
09_001727.jpg,336.2656478881836,231.1337490081787
09_001728.jpg,337.0244255065918,231.62821197509766
09_001729.jpg,336.89405059814453,231.2106704711914
09_001730.jpg,336.89405059814453,231.2106704711914
09_001731.jpg,336.6918601989746,230.63763809204102
09_001732.jpg,337.87789154052734,231.22614097595215
09_001733.jpg,337.7743492126465,231.3197193145752
09_001734.jpg,337.54958724975586,231.1784324645996
09_001735.jpg,337.54958724975586,231.1784324645996
09_001736.jpg,336.8712959289551,230.89336967468262
09_001737.jpg,337.6749801635742,230.62993621826172
09_001738.jpg,337.9445343017578,231.09461975097656
09_001739.jpg,338.0217628479004,230.9848394393921
09_001740.jpg,338.0217628479004,230.9848394393921
09_001741.jpg,337.99414443969727,230.95747470855713
09_001742.jpg,337.1153259277344,231.10533142089844
09_001743.jpg,337.6238670349121,231.03951835632324
09_001744.jpg,337.86793518066406,230.96074771881104
09_001745.jpg,337.86793518066406,230.96074771881104
09_001746.jpg,337.9817886352539,230.72182273864746
09_001747.jpg,338.10516357421875,230.52587890625
09_001748.jpg,338.10516357421875,230.52587890625
09_001749.jpg,337.9283790588379,230.57972240447998
09_001750.jpg,336.90074157714844,230.92087078094482
09_001751.jpg,336.57380294799805,230.40290069580078
09_001752.jpg,336.57380294799805,230.40290069580078
